OrderID,OrderDate, UnitCost ,Price,OrderQty, CostofSales , Sales , Profit ,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
9008,30-03-2034, $133.57 ,268,13," $1,736.45 "," $3,484.00 "," $1,747.55 ",Store,North America Holiday Promotion,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,Charleston,United States
9010,31-03-2034, $191.17 ,279,10," $1,911.75 "," $2,790.00 ", $878.25 ,Store,European Holiday Promotion,Adventure Works LCD20W M240 White,Adventure Works,Monitors,Computers,Europe,Moscow,Russia
9011,01-04-2034, $97.46 ,1530,10, $974.59 ," $15,300.00 "," $14,325.41 ",Store,No Discount,"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Osaka,Japan
9012,02-04-2034, $90.73 ,168,6, $544.37 , $984.48 , $440.11 ,Store,European Spring Promotion,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Torino,Italy
9013,03-04-2034, $0.85 ,16.99,12, $10.21 , $199.12 , $188.91 ,Reseller,European Spring Promotion,Contoso Phone with 13-Number Memory (210) M301 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Paris,France
9015,04-04-2034, $318.81 ,349,36," $11,477.15 "," $12,424.40 ", $947.25 ,Store,North America Back-to-School Promotion,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Desktops,Computers,North America,Denver,United States
9016,05-04-2034, $96.69 ,129,9, $870.22 ," $1,161.00 ", $290.78 ,Online,Asian Spring Promotion,A. Datum Compact Digital Camera M200 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
9017,06-04-2034, $0.99 ,149.99,10, $9.88 ," $1,499.90 "," $1,490.02 ",Store,No Discount,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,Northwind Traders,Bluetooth Headphones,Audio,North America,Waterbury,United States
9021,07-04-2034, $25.55 ,28,13, $332.17 , $341.60 , $9.43 ,Reseller,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Purple,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Seattle,United States
9023,08-04-2034, $245.85 ,409,12," $2,950.23 "," $4,850.74 "," $1,900.51 ",Store,European Spring Promotion,Contoso Home Theater System 4.1 Channel M1400 Brown,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Manchester,United Kingdom
9025,09-04-2034, $304.05 ,627,24," $7,297.12 "," $14,872.44 "," $7,575.32 ",Online,European Spring Promotion,A. Datum SLR Camera X140 Pink,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
9027,10-04-2034, $44.80 ,186.9,10, $448.01 ," $1,869.00 "," $1,420.99 ",Store,No Discount,A. Datum Bridge Digital Camera M300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Fall City,United States
9028,11-04-2034, $142.87 ,312,13," $1,857.29 "," $3,962.40 "," $2,105.11 ",Online,Asian Holiday Promotion,A. Datum SLR Camera M139 Gold,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
9031,12-04-2034, $20.28 ,109.99,20, $405.68 ," $2,199.80 "," $1,794.12 ",Reseller,No Discount,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
9032,13-04-2034, $2.89 ,255,26, $75.15 ," $6,324.00 "," $6,248.85 ",Store,North America Holiday Promotion,Contoso 32GB Video MP3 Player M3200 White,"Contoso, Ltd",MP4&MP3,Audio,North America,Hoboken,United States
9034,14-04-2034, $122.10 ,699,10," $1,221.04 "," $6,990.00 "," $5,768.96 ",Store,No Discount,Contoso Projector 720p M620 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Plattsburgh,United States
9035,15-04-2034, $68.30 ,196.9,9, $614.69 ," $1,772.10 "," $1,157.41 ",Store,North America Spring Promotion,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Houston,United States
9036,16-04-2034, $131.45 ,258,48," $6,309.61 "," $12,126.00 "," $5,816.39 ",Online,Asian Summer Promotion,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,Beijing,China
9038,17-04-2034, $230.68 ,310,12," $2,768.16 "," $3,627.00 ", $858.84 ,Store,North America Back-to-School Promotion,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Kennewick,United States
9039,18-04-2034, $0.72 ,3.35,200, $144.05 , $670.00 , $525.95 ,Store,No Discount,Contoso In-Line Coupler E180 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Milwaukee,United States
9040,19-04-2034, $23.16 ,411,12, $277.92 ," $4,849.80 "," $4,571.88 ",Reseller,Asian Summer Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
9041,20-04-2034, $237.38 ,459,8," $1,899.08 "," $3,396.60 "," $1,497.52 ",Store,European Holiday Promotion,WWI Screen 125in M1611 Black,Wide World Importers,Projectors & Screens,Computers,Europe,Saint Petersburg,Russia
9043,21-04-2034, $98.71 ,999,10, $987.11 ," $9,990.00 "," $9,002.89 ",Online,No Discount,Contoso Projector 720p M621 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany
9045,22-04-2034, $327.27 ,1600,10," $3,272.67 "," $16,000.00 "," $12,727.33 ",Store,No Discount,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Boston,United States
9046,23-04-2034, $176.53 ,258,9," $1,588.79 "," $2,309.10 ", $720.31 ,Catalog,North America Spring Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,North Harford,United States
9047,24-04-2034, $224.80 ,410,12," $2,697.59 "," $4,797.00 "," $2,099.41 ",Store,Asian Summer Promotion,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Islamabad,Pakistan
9050,25-04-2034, $55.09 ,301,9, $495.84 ," $2,468.20 "," $1,972.36 ",Store,Asian Spring Promotion,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Tokyo,Japan
9052,26-04-2034, $20.36 ,35.99,10, $203.63 , $359.90 , $156.27 ,Store,No Discount,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Ljubljana,Slovenia
9053,27-04-2034, $80.33 ,251,10, $803.28 ," $2,510.00 "," $1,706.72 ",Store,No Discount,Proseware Screen 106in M1609 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Rochester,United States
9055,28-04-2034, $105.41 ,326,6, $632.44 ," $1,760.40 "," $1,127.96 ",Store,North America Holiday Promotion,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Fort Atkinson,United States
9056,29-04-2034, $10.17 ,41.99,4, $40.68 , $167.96 , $127.28 ,Store,North America Spring Promotion,SV PCI Network Adapter E905 Silver,Southridge Video,Computers Accessories,Computers,North America,Renton,United States
9057,30-04-2034, $12.51 ,13.5,5, $62.54 , $67.50 , $4.96 ,Store,No Discount,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Milwaukee,United States
9058,01-05-2034, $128.62 ,160,10," $1,286.24 "," $1,600.00 ", $313.76 ,Store,No Discount,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Spring,United States
9060,02-05-2034, $22.48 ,819,9, $202.28 ," $7,330.05 "," $7,127.77 ",Store,North America Spring Promotion,WWI LCD24 X300 White,Wide World Importers,Monitors,Computers,North America,Racine,United States
9061,03-05-2034, $23.25 ,37.95,18, $418.43 , $629.97 , $211.54 ,Online,Asian Spring Promotion,NT Bluetooth Active Headphones E202 Red,Northwind Traders,Bluetooth Headphones,Audio,Asia,Beijing,China
9062,04-05-2034, $1.10 ,11.5,18, $19.85 , $205.28 , $185.42 ,Store,North America Spring Promotion,Contoso Desktop Alternative Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Denton,United States
9064,05-05-2034, $1.44 ,15.9,6, $8.63 , $95.40 , $86.77 ,Store,European Spring Promotion,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Computers Accessories,Computers,Europe,Amsterdam,the Netherlands
9065,06-05-2034, $341.27 ,469.97,12," $4,095.22 "," $5,639.64 "," $1,544.42 ",Reseller,No Discount,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Televisions,TV and Video,Asia,Beijing,China
9066,07-05-2034, $24.29 ,68,9, $218.63 , $605.20 , $386.57 ,Store,European Back-to-Scholl Promotion,Contoso Lens Adapter M450 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Valletta,Malta
9067,08-05-2034, $232.78 ,332,10," $2,327.77 "," $3,320.00 ", $992.23 ,Online,No Discount,Fabrikam SLR Camera M148 Silver Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
9070,09-05-2034, $69.68 ,290,12, $836.16 ," $3,422.00 "," $2,585.84 ",Store,Asian Summer Promotion,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Shanghai,China
9072,10-05-2034, $7.12 ,9.99,13, $92.60 , $121.88 , $29.27 ,Store,North America Holiday Promotion,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Houston,United States
9073,11-05-2034, $89.42 ,109.99,9, $804.74 , $989.91 , $185.17 ,Catalog,North America Spring Promotion,SV DVD 7-Inch Player Portable E200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
9074,12-05-2034, $2.56 ,16.99,13, $33.33 , $218.32 , $184.99 ,Store,Asian Holiday Promotion,Contoso Phone with 13-Number Memory (210) M301 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Shanghai,China
9075,13-05-2034, $45.98 ,115,13, $597.72 ," $1,477.75 ", $880.03 ,Store,Asian Holiday Promotion,WWI Wireless Bluetooth Stereo Headphones M270 Silver,Wide World Importers,Bluetooth Headphones,Audio,Asia,Osaka,Japan
9076,14-05-2034, $151.59 ,290,24," $3,638.09 "," $6,960.00 "," $3,321.91 ",Online,European Spring Promotion,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
9077,15-05-2034, $207.75 ,326,20," $4,155.04 "," $6,520.00 "," $2,364.96 ",Store,No Discount,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Annapolis,United States
9078,16-05-2034, $377.93 ,480,9," $3,401.37 "," $4,128.00 ", $726.63 ,Online,European Back-to-Scholl Promotion,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Berlin,Germany
9079,17-05-2034, $135.78 ,1299,8," $1,086.21 "," $9,872.40 "," $8,786.19 ",Reseller,European Holiday Promotion,Proseware Laptop19W X910 White,"Proseware, Inc.",Laptops,Computers,Europe,Paris,France
9080,18-05-2034, $241.86 ,281,12," $2,902.38 "," $3,343.90 ", $441.52 ,Store,North America Back-to-School Promotion,A. Datum Consumer Digital Camera E100 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Berthoud,United States
9083,19-05-2034, $150.25 ,588,9," $1,352.24 "," $5,292.00 "," $3,939.76 ",Store,North America Spring Promotion,"A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Sebring,United States
9084,20-05-2034," $1,013.44 ",2295,9," $9,120.94 "," $20,425.50 "," $11,304.56 ",Store,North America Spring Promotion,Proseware Projector 1080p LCD86 White,"Proseware, Inc.",Projectors & Screens,Computers,North America,Hackensack,United States
9085,21-05-2034, $90.20 ,188,26," $2,345.07 "," $4,775.20 "," $2,430.13 ",Store,Asian Holiday Promotion,Fabrikam Social Videographer 1'' 25mm E400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Damascus,Syria
9087,22-05-2034, $13.95 ,49.99,8, $111.61 , $359.93 , $248.32 ,Online,European Holiday Promotion,Contoso behind Centrex X15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Berlin,Germany
9088,23-05-2034, $396.44 ,599,9," $3,567.93 "," $5,151.40 "," $1,583.47 ",Store,Asian Spring Promotion,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,Asia,Tehran,Iran
9089,24-05-2034, $282.68 ,358,24," $6,784.21 "," $8,592.00 "," $1,807.79 ",Reseller,European Spring Promotion,"Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
9090,25-05-2034, $20.39 ,22.99,13, $265.07 , $288.52 , $23.46 ,Store,Asian Holiday Promotion,Contoso Multi-line phones M30 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Osaka,Japan
9092,26-05-2034, $80.89 ,126.9,9, $728.02 ," $1,129.41 ", $401.39 ,Store,North America Spring Promotion,SV 16xDVD M360 Black,Southridge Video,VCD & DVD,TV and Video,North America,Cape May,United States
9093,27-05-2034, $2.57 ,3.35,240, $616.57 , $804.00 , $187.43 ,Store,North America Spring Promotion,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Naples,United States
9094,28-05-2034, $96.07 ,469,30," $2,882.13 "," $14,070.00 "," $11,187.87 ",Store,No Discount,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,North America,Waterbury,United States
9095,29-05-2034, $397.95 ,410,10," $3,979.48 "," $4,100.00 ", $120.52 ,Catalog,No Discount,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
9096,30-05-2034, $227.46 ,358,12," $2,729.57 "," $4,188.60 "," $1,459.03 ",Store,Asian Summer Promotion,"Contoso SLR Camera 35"" M358 Silver Grey","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Hong Kong,China
9097,31-05-2034, $140.77 ,188,9," $1,266.89 "," $1,682.60 ", $415.71 ,Store,North America Spring Promotion,A. Datum All in One Digital Camera M200 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Granger,United States
9099,01-06-2034, $0.59 ,17.99,10, $5.91 , $179.90 , $173.99 ,Catalog,No Discount,Contoso DVD 48 DVD Storage Binder M50 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
9101,02-06-2034, $195.46 ,326,20," $3,909.23 "," $6,520.00 "," $2,610.77 ",Store,No Discount,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Laptops,Computers,North America,Granger,United States
9104,03-06-2034, $26.84 ,36.99,4, $107.34 , $142.41 , $35.07 ,Store,North America Spring Promotion,Contoso Multi-Use Terminal Cable E308 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Grand Junction,United States
9106,04-06-2034, $28.32 ,179,9, $254.88 ," $1,611.00 "," $1,356.12 ",Online,Asian Spring Promotion,Adventure Works LCD19W M100 White,Adventure Works,Monitors,Computers,Asia,Beijing,China
9108,05-06-2034, $334.87 ,880,10," $3,348.74 "," $8,800.00 "," $5,451.26 ",Store,No Discount,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Koln,Germany
9109,06-06-2034, $52.42 ,299.9,4, $209.67 ," $1,199.60 ", $989.93 ,Store,European Back-to-Scholl Promotion,Litware Home Theater System 2.1 Channel E212 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Warsaw,Poland
9110,07-06-2034, $353.58 ,758,10," $3,535.76 "," $7,580.00 "," $4,044.24 ",Reseller,No Discount,Proseware Laptop15.4W M518 Black,"Proseware, Inc.",Laptops,Computers,North America,Seattle,United States
9111,08-06-2034, $12.67 ,13,13, $164.77 , $163.80 , $-0.97 ,Reseller,North America Holiday Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
9112,09-06-2034, $12.06 ,29.9,8, $96.48 , $234.72 , $138.23 ,Reseller,North America Spring Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
9113,10-06-2034, $61.15 ,179.99,12, $733.74 ," $2,159.88 "," $1,426.14 ",Store,European Spring Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Roma,Italy
9114,11-06-2034, $514.49 ,566,9," $4,630.40 "," $5,094.00 ", $463.60 ,Store,North America Spring Promotion,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Veradale,United States
9115,12-06-2034, $3.45 ,16.5,9, $31.07 , $146.03 , $114.95 ,Online,North America Spring Promotion,Contoso Notebook Peripheral Kit M69 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
9116,13-06-2034, $5.10 ,17.99,10, $50.97 , $179.90 , $128.93 ,Store,No Discount,Contoso DVD 48 DVD Storage Binder M50 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Thornton,United States
9117,14-06-2034, $4.14 ,59.99,5, $20.70 , $299.95 , $279.25 ,Store,No Discount,Contoso Travel Charger for S-Series Battery E302 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Milan,Italy
9119,15-06-2034, $43.40 ,229,8, $347.17 ," $1,648.80 "," $1,301.63 ",Store,European Holiday Promotion,Proseware Projector 480p LCD12 White,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Stockholm,Sweden
9120,16-06-2034, $93.97 ,115,10, $939.66 ," $1,150.00 ", $210.34 ,Store,No Discount,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,Bluetooth Headphones,Audio,Asia,Islamabad,Pakistan
9121,17-06-2034, $415.22 ,2499,13," $5,397.89 "," $30,487.80 "," $25,089.91 ",Online,North America Holiday Promotion,Proseware Projector 1080p DLP86 Black,"Proseware, Inc.",Projectors & Screens,Computers,North America,Bethesda,United States
9122,18-06-2034, $20.44 ,33.99,6, $122.63 , $194.42 , $71.80 ,Store,European Spring Promotion,SV 512MB Laptop memory E800 Black,Southridge Video,Computers Accessories,Computers,Europe,Baildon,United Kingdom
9123,19-06-2034, $5.59 ,102,24, $134.18 ," $2,448.00 "," $2,313.82 ",Online,European Spring Promotion,Proseware Photo Ink Jet Printer E290 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
9124,20-06-2034, $90.39 ,178,9, $813.54 ," $1,495.20 ", $681.66 ,Store,Asian Spring Promotion,Fabrikam Social Videographer 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Osaka,Japan
9125,21-06-2034, $625.48 ,969,9," $5,629.31 "," $8,527.20 "," $2,897.89 ",Store,North America Spring Promotion,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,Desktops,Computers,North America,Richardson,United States
9126,22-06-2034, $8.54 ,11.5,9, $76.86 , $101.20 , $24.34 ,Store,North America Spring Promotion,Contoso Smart Battery M901 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Martinsville,United States
9127,23-06-2034, $1.98 ,3.35,200, $396.15 , $670.00 , $273.85 ,Store,No Discount,Contoso In-Line Coupler E180 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Houston,United States
9130,24-06-2034, $510.86 ,699,10," $5,108.62 "," $6,990.00 "," $1,881.38 ",Store,No Discount,Contoso Projector 720p M620 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Shanghai,China
9131,25-06-2034, $5.45 ,19.95,13, $70.89 , $253.37 , $182.47 ,Store,Asian Holiday Promotion,Contoso Car power adapter M90 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
9133,26-06-2034, $2.23 ,11.9,18, $40.07 , $211.82 , $171.75 ,Store,Asian Spring Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Islamabad,Pakistan
9134,27-06-2034, $14.47 ,129.99,120," $1,736.00 "," $15,585.80 "," $13,849.81 ",Online,Asian Summer Promotion,Contoso Bluetooth Active Headphones L15 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Beijing,China
9137,28-06-2034, $93.58 ,119.99,13," $1,216.57 "," $1,487.88 ", $271.31 ,Store,Asian Holiday Promotion,"Adventure Works 13"" Color TV E25 White",Adventure Works,Televisions,TV and Video,Asia,Ashgabat,Turkmenistan
9138,29-06-2034, $88.95 ,179,12," $1,067.45 "," $2,112.20 "," $1,044.75 ",Store,North America Back-to-School Promotion,WWI LCD19W M100 White,Wide World Importers,Monitors,Computers,North America,New Bedford,United States
9140,30-06-2034, $59.27 ,499.99,10, $592.75 ," $4,999.90 "," $4,407.15 ",Online,No Discount,"Adventure Works 32"" LCD HDTV M130 Black",Adventure Works,Televisions,TV and Video,North America,Bethesda,United States
9141,01-07-2034, $295.31 ,799,24," $7,087.43 "," $18,776.50 "," $11,689.07 ",Catalog,North America Back-to-School Promotion,Litware Home Theater System 7.1 Channel M710 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,North Harford,United States
9142,02-07-2034, $408.64 ,422,9," $3,677.75 "," $3,734.70 ", $56.95 ,Store,North America Spring Promotion,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Queens,United States
9143,03-07-2034, $57.86 ,219,10, $578.62 ," $2,190.00 "," $1,611.38 ",Store,No Discount,Proseware Laser Jet All in one X300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
9144,04-07-2034, $0.89 ,326,24, $21.43 ," $7,693.60 "," $7,672.17 ",Store,North America Back-to-School Promotion,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Laptops,Computers,North America,Cheney,United States
9145,05-07-2034, $420.05 ,499,10," $4,200.47 "," $4,990.00 ", $789.53 ,Store,No Discount,Proseware Projector 480p DLP12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Calgary,Canada
9146,06-07-2034, $20.48 ,99,13, $266.26 ," $1,267.20 "," $1,000.94 ",Store,North America Holiday Promotion,SV 16xDVD E340 Silver,Southridge Video,VCD & DVD,TV and Video,North America,Berthoud,United States
9147,07-07-2034, $81.03 ,209,12, $972.37 ," $2,478.74 "," $1,506.37 ",Store,European Spring Promotion,Proseware High Speed Laser M2000 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Lisbon,Portugal
9149,08-07-2034, $608.01 ,758,10," $6,080.13 "," $7,580.00 "," $1,499.87 ",Store,No Discount,Fabrikam Laptop15.4W M5480 White,"Fabrikam, Inc.",Laptops,Computers,North America,Aurora,United States
9150,09-07-2034, $558.77 ,758,10," $5,587.70 "," $7,580.00 "," $1,992.30 ",Store,No Discount,Adventure Works Laptop15.4W M1548 White,Adventure Works,Laptops,Computers,Europe,Landstuhl,Germany
9153,10-07-2034, $211.10 ,1030,13," $2,744.26 "," $12,772.00 "," $10,027.74 ",Online,Asian Holiday Promotion,Fabrikam Trendsetter 1'' 25mm X400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
9154,11-07-2034, $9.80 ,22.89,9, $88.20 , $201.43 , $113.23 ,Store,North America Spring Promotion,SV DVD 60 DVD Storage Binder L20 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Pasadena,United States
9155,12-07-2034, $27.30 ,44,6, $163.78 , $250.80 , $87.02 ,Store,North America Back-to-School Promotion,SV Keyboard E10 Grey,Southridge Video,Computers Accessories,Computers,North America,Beaumont,United States
9157,13-07-2034, $9.07 ,13.89,10, $90.69 , $138.90 , $48.21 ,Store,No Discount,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Midland,United States
9158,14-07-2034, $40.54 ,49,5, $202.71 , $245.00 , $42.29 ,Store,No Discount,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,North America,Bacliff,United States
9164,15-07-2034, $9.95 ,17.99,9, $89.52 , $159.21 , $69.69 ,Store,North America Spring Promotion,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Old Saybrook,United States
9165,16-07-2034, $39.84 ,55,5, $199.20 , $275.00 , $75.80 ,Store,No Discount,SV 2GB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,North America,Plano,United States
9166,17-07-2034, $24.60 ,50.99,10, $245.99 , $509.90 , $263.91 ,Store,No Discount,Contoso Optical USB Mouse M45 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Fort Worth,United States
9168,18-07-2034, $232.43 ,566,8," $1,859.46 "," $4,414.80 "," $2,555.34 ",Store,European Holiday Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Valletta,Malta
9170,19-07-2034, $191.51 ,308,8," $1,532.06 "," $2,279.20 ", $747.14 ,Store,European Holiday Promotion,Contoso Touch Screen Phones Capacitive M908 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Europe,Dusseldorf,Germany
9172,20-07-2034, $19.97 ,290,12, $239.64 ," $3,364.00 "," $3,124.36 ",Store,North America Back-to-School Promotion,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Houston,United States
9173,21-07-2034, $117.16 ,229,8, $937.29 ," $1,786.20 ", $848.91 ,Store,European Holiday Promotion,Contoso Projector 480p M480 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Munich,Germany
9175,22-07-2034, $4.51 ,139,18, $81.14 ," $2,495.05 "," $2,413.91 ",Store,North America Spring Promotion,Proseware Screen 85in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Rochester,United States
9177,23-07-2034, $43.74 ,59.99,5, $218.69 , $299.95 , $81.26 ,Store,No Discount,Contoso 4G MP3 Player E400 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Boston,United States
9178,24-07-2034, $11.73 ,15.6,18, $211.21 , $269.88 , $58.67 ,Reseller,North America Back-to-School Promotion,Contoso Ultraportable Neoprene Sleeve E30 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Seattle,United States
9179,25-07-2034, $2.89 ,25.69,10, $28.86 , $256.90 , $228.04 ,Store,No Discount,NT Bluetooth Stereo Headphones E52 Black,Northwind Traders,Bluetooth Headphones,Audio,Asia,Hong Kong,China
